timestamp,station_id,location,energy_kwh,temperature,humidity,rain_mm,traffic_volume,hour,day_of_week,is_weekend,month,quarter,day_of_year,week_of_year,season,part_of_day,rain_flag,temp_diff,traffic_level,traffic_norm,energy_kwh_lag1,energy_kwh_roll3
2025-05-15 06:00:00,STN202,Bengaluru,21.76,24.4,71,0.4,556,6,Thursday,False,5,2,135,20,Summer,Morning,1,3.6999999999999993,Medium,0.04018688005105196,25.99,20.56333333333333
2025-05-15 07:00:00,STN202,Bengaluru,13.72,25.1,60,2.5,306,7,Thursday,False,5,2,135,20,Summer,Morning,1,0.7000000000000028,Low,-1.7085596068121292,21.76,20.489999999999995
2025-05-15 08:00:00,STN202,Bengaluru,20.28,26.1,80,0.0,479,8,Thursday,False,5,2,135,20,Summer,Morning,0,1.0,Medium,-0.49842703790280785,13.72,18.586666666666662
2025-05-15 09:00:00,STN202,Bengaluru,29.84,24.1,86,0.0,548,9,Thursday,False,5,2,135,20,Summer,Morning,0,-2.0,Medium,-0.01577300752856984,20.28,21.279999999999998
2025-05-15 10:00:00,STN202,Bengaluru,22.19,25.3,65,0.0,542,10,Thursday,False,5,2,135,20,Summer,Morning,0,1.1999999999999993,Medium,-0.05774292321328619,29.84,24.103333333333325
2025-05-15 11:00:00,STN202,Bengaluru,15.86,27.0,62,0.0,737,11,Thursday,False,5,2,135,20,Summer,Morning,0,1.6999999999999993,High,1.3062793365399952,22.19,22.629999999999995
2025-05-15 12:00:00,STN202,Bengaluru,20.8,25.2,88,0.0,586,12,Thursday,False,5,2,135,20,Summer,Afternoon,0,-1.8000000000000007,Medium,0.2500364584746337,15.86,19.61666666666666
2025-05-15 13:00:00,STN202,Bengaluru,22.78,23.9,82,0.0,358,13,Thursday,False,5,2,135,20,Summer,Afternoon,0,-1.3000000000000007,Low,-1.3448203375445875,20.8,19.81333333333333
2025-05-15 14:00:00,STN202,Bengaluru,23.88,27.6,65,0.0,365,14,Thursday,False,5,2,135,20,Summer,Afternoon,0,3.700000000000003,Low,-1.2958554359124184,22.78,22.48666666666666
2025-05-15 15:00:00,STN202,Bengaluru,10.43,22.8,88,0.6,530,15,Thursday,False,5,2,135,20,Summer,Afternoon,1,-4.800000000000001,Medium,-0.1416827545827189,23.88,19.029999999999994
2025-05-15 16:00:00,STN202,Bengaluru,16.91,21.8,68,0.0,421,16,Thursday,False,5,2,135,20,Summer,Afternoon,0,-1.0,Medium,-0.9041362228550659,10.43,17.073333333333323
2025-05-15 17:00:00,STN202,Bengaluru,10.59,24.8,87,0.0,763,17,Thursday,False,5,2,135,20,Summer,Evening,0,3.0,High,1.4881489711737659,16.91,12.643333333333326
2025-05-15 18:00:00,STN202,Bengaluru,28.5,29.2,84,0.0,660,18,Thursday,False,5,2,135,20,Summer,Evening,0,4.399999999999999,High,0.7676654185861354,10.59,18.66666666666666
2025-05-15 19:00:00,STN202,Bengaluru,22.52,20.9,71,3.5,578,19,Thursday,False,5,2,135,20,Summer,Evening,1,-8.3,Medium,0.1940765708950119,28.5,20.536666666666658
2025-05-15 20:00:00,STN202,Bengaluru,11.73,20.6,86,0.0,378,20,Thursday,False,5,2,135,20,Summer,Evening,0,-0.29999999999999716,Low,-1.204920618595533,22.52,20.91666666666666
2025-05-15 21:00:00,STN202,Bengaluru,16.9,23.1,84,0.0,791,21,Thursday,False,5,2,135,20,Summer,Night,0,2.5,High,1.6840085777024423,11.73,17.049999999999994
2025-05-15 22:00:00,STN202,Bengaluru,17.49,27.5,78,0.0,729,22,Thursday,False,5,2,135,20,Summer,Night,0,4.399999999999999,High,1.2503194489603733,16.9,15.373333333333326
2025-05-15 23:00:00,STN202,Bengaluru,22.37,28.8,65,4.9,363,23,Thursday,False,5,2,135,20,Summer,Night,1,1.3000000000000007,Low,-1.3098454078073238,17.49,18.91999999999999
2025-05-16 00:00:00,STN202,Bengaluru,19.59,27.7,66,0.0,411,0,Friday,False,5,2,136,20,Summer,Night,0,-1.1000000000000014,Medium,-0.9740860823295932,22.37,19.81666666666666
2025-05-16 01:00:00,STN202,Bengaluru,21.06,26.3,71,0.0,791,1,Friday,False,5,2,136,20,Summer,Night,0,-1.3999999999999986,High,1.6840085777024423,19.59,21.00666666666666
2025-05-16 02:00:00,STN202,Bengaluru,26.35,30.2,76,0.0,671,2,Friday,False,5,2,136,20,Summer,Night,0,3.8999999999999986,High,0.8446102640081153,21.06,22.333333333333325
2025-05-16 03:00:00,STN202,Bengaluru,21.84,25.4,62,0.0,750,3,Friday,False,5,2,136,20,Summer,Night,0,-4.800000000000001,High,1.3972141538568805,26.35,23.083333333333325
2025-05-16 04:00:00,STN202,Bengaluru,20.17,21.6,63,0.0,748,4,Friday,False,5,2,136,20,Summer,Night,0,-3.799999999999997,High,1.383224181961975,21.84,22.78666666666666
2025-05-16 05:00:00,STN202,Bengaluru,13.45,25.1,72,1.1,401,5,Friday,False,5,2,136,20,Summer,Morning,1,3.5,Medium,-1.0440359418041203,20.17,18.48666666666666
2025-05-16 06:00:00,STN202,Bengaluru,14.92,21.8,76,2.1,750,6,Friday,False,5,2,136,20,Summer,Morning,1,-3.3000000000000007,High,1.3972141538568805,13.45,16.179999999999993
2025-05-16 07:00:00,STN202,Bengaluru,21.1,20.7,66,0.0,580,7,Friday,False,5,2,136,20,Summer,Morning,0,-1.1000000000000014,Medium,0.20806654278991735,14.92,16.48999999999999
2025-05-16 08:00:00,STN202,Bengaluru,15.29,28.2,61,0.0,706,8,Friday,False,5,2,136,20,Summer,Morning,0,7.5,High,1.0894347721689606,21.1,17.103333333333328
2025-05-16 09:00:00,STN202,Bengaluru,21.15,21.4,80,4.5,374,9,Friday,False,5,2,136,20,Summer,Morning,1,-6.800000000000001,Low,-1.232900562385344,15.29,19.179999999999993
2025-05-16 10:00:00,STN202,Bengaluru,18.57,23.3,72,2.3,430,10,Friday,False,5,2,136,20,Summer,Morning,1,1.9000000000000021,Medium,-0.8411813493279914,21.15,18.33666666666666
2025-05-16 11:00:00,STN202,Bengaluru,15.54,23.8,66,0.0,701,11,Friday,False,5,2,136,20,Summer,Morning,0,0.5,High,1.054459842431697,18.57,18.41999999999999
2025-05-16 12:00:00,STN202,Bengaluru,10.01,19.8,75,0.0,388,12,Friday,False,5,2,136,20,Summer,Afternoon,0,-4.0,Low,-1.1349707591210059,15.54,14.706666666666658
2025-05-16 13:00:00,STN202,Bengaluru,19.38,25.1,82,0.0,428,13,Friday,False,5,2,136,20,Summer,Afternoon,0,5.300000000000001,Medium,-0.8551713212228969,10.01,14.97666666666666
2025-05-16 14:00:00,STN202,Bengaluru,24.93,23.4,76,0.0,588,14,Friday,False,5,2,136,20,Summer,Afternoon,0,-1.7000000000000028,Medium,0.26402643036953916,19.38,18.10666666666666
2025-05-16 15:00:00,STN202,Bengaluru,27.21,24.7,66,0.0,321,15,Friday,False,5,2,136,20,Summer,Afternoon,0,1.3000000000000007,Low,-1.6036348176003383,24.93,23.839999999999993
2025-05-16 16:00:00,STN202,Bengaluru,24.76,25.2,77,3.2,367,16,Friday,False,5,2,136,20,Summer,Afternoon,1,0.5,Low,-1.2818654640175131,27.21,25.633333333333326
2025-05-16 17:00:00,STN202,Bengaluru,27.21,24.9,73,4.9,422,17,Friday,False,5,2,136,20,Summer,Evening,1,-0.3000000000000007,Medium,-0.8971412369076132,24.76,26.393333333333327
2025-05-16 18:00:00,STN202,Bengaluru,16.56,26.9,66,0.0,454,18,Friday,False,5,2,136,20,Summer,Evening,0,2.0,Medium,-0.6733016865891259,27.21,22.843333333333323
2025-05-16 19:00:00,STN202,Bengaluru,20.46,26.8,70,0.0,741,19,Friday,False,5,2,136,20,Summer,Evening,0,-0.09999999999999787,High,1.3342592803298061,16.56,21.409999999999993
2025-05-16 20:00:00,STN202,Bengaluru,16.47,22.0,87,0.0,535,20,Friday,False,5,2,136,20,Summer,Evening,0,-4.800000000000001,Medium,-0.10670782484545525,20.46,17.829999999999995
2025-05-16 21:00:00,STN202,Bengaluru,20.19,23.9,78,0.0,691,21,Friday,False,5,2,136,20,Summer,Night,0,1.8999999999999986,High,0.9845099829571697,16.47,19.039999999999992
2025-05-16 22:00:00,STN202,Bengaluru,23.46,21.7,87,0.0,728,22,Friday,False,5,2,136,20,Summer,Night,0,-2.1999999999999993,High,1.2433244630129205,20.19,20.039999999999992
2025-05-16 23:00:00,STN202,Bengaluru,22.03,23.7,64,0.0,609,23,Friday,False,5,2,136,20,Summer,Night,0,2.0,High,0.41092113526604634,23.46,21.893333333333327
2025-05-17 00:00:00,STN202,Bengaluru,19.21,24.2,78,0.5,600,0,Saturday,True,5,2,137,20,Summer,Night,1,0.5,High,0.3479662617389718,22.03,21.566666666666663
2025-05-17 01:00:00,STN202,Bengaluru,15.9,26.5,75,0.0,431,1,Saturday,True,5,2,137,20,Summer,Night,0,2.3000000000000007,Medium,-0.8341863633805386,19.21,19.04666666666666
2025-05-17 02:00:00,STN202,Bengaluru,26.53,21.7,89,4.7,642,2,Saturday,True,5,2,137,20,Summer,Night,1,-4.800000000000001,High,0.6417556715319863,15.9,20.546666666666663
2025-05-17 03:00:00,STN202,Bengaluru,19.47,26.1,74,0.0,475,3,Saturday,True,5,2,137,20,Summer,Night,0,4.400000000000002,Medium,-0.5264069816926188,26.53,20.633333333333326
2025-05-17 04:00:00,STN202,Bengaluru,19.74,24.3,75,0.0,752,4,Saturday,True,5,2,137,20,Summer,Night,0,-1.8000000000000007,High,1.411204125751786,19.47,21.913333333333327
2025-05-17 05:00:00,STN202,Bengaluru,19.17,22.9,69,0.0,795,5,Saturday,True,5,2,137,20,Summer,Morning,0,-1.4000000000000021,High,1.7119885214922532,19.74,19.459999999999994
2025-05-17 06:00:00,STN202,Bengaluru,21.23,25.7,83,0.0,578,6,Saturday,True,5,2,137,20,Summer,Morning,0,2.8000000000000007,Medium,0.1940765708950119,19.17,20.04666666666666
2025-05-17 07:00:00,STN202,Bengaluru,17.44,24.2,67,0.0,702,7,Saturday,True,5,2,137,20,Summer,Morning,0,-1.5,High,1.0614548283791498,21.23,19.27999999999999
2025-05-17 08:00:00,STN202,Bengaluru,18.49,25.8,87,0.0,663,8,Saturday,True,5,2,137,20,Summer,Morning,0,1.6000000000000014,High,0.7886503764284934,17.44,19.053333333333324
2025-05-17 09:00:00,STN202,Bengaluru,20.3,21.3,78,4.1,411,9,Saturday,True,5,2,137,20,Summer,Morning,1,-4.5,Medium,-0.9740860823295932,18.49,18.743333333333325
2025-05-17 10:00:00,STN202,Bengaluru,28.25,26.9,76,0.0,733,10,Saturday,True,5,2,137,20,Summer,Morning,0,5.599999999999998,High,1.2782993927501842,20.3,22.34666666666666
2025-05-17 11:00:00,STN202,Bengaluru,19.28,25.0,83,0.6,386,11,Saturday,True,5,2,137,20,Summer,Morning,1,-1.8999999999999986,Low,-1.1489607310159113,28.25,22.609999999999996
2025-05-17 12:00:00,STN202,Bengaluru,8.37,21.5,69,0.0,424,12,Saturday,True,5,2,137,20,Summer,Afternoon,0,-3.5,Medium,-0.8831512650127077,19.28,18.63333333333333
2025-05-17 13:00:00,STN202,Bengaluru,20.32,28.0,66,0.0,312,13,Saturday,True,5,2,137,20,Summer,Afternoon,0,6.5,Low,-1.666589691127413,8.37,15.989999999999995
2025-05-17 14:00:00,STN202,Bengaluru,18.05,20.6,66,4.1,582,14,Saturday,True,5,2,137,20,Summer,Afternoon,1,-7.399999999999999,Medium,0.2220565146848228,20.32,15.579999999999993
2025-05-17 15:00:00,STN202,Bengaluru,14.46,26.3,76,2.6,780,15,Saturday,True,5,2,137,20,Summer,Afternoon,1,5.699999999999999,High,1.6070637322804622,18.05,17.609999999999996
2025-05-17 16:00:00,STN202,Bengaluru,21.34,19.0,89,2.8,609,16,Saturday,True,5,2,137,20,Summer,Afternoon,1,-7.300000000000001,High,0.41092113526604634,14.46,17.949999999999992
2025-05-17 17:00:00,STN202,Bengaluru,20.79,21.3,71,0.0,655,17,Saturday,True,5,2,137,20,Summer,Evening,0,2.3000000000000007,High,0.7326904888488717,21.34,18.86333333333333
2025-05-17 18:00:00,STN202,Bengaluru,20.86,26.5,65,0.0,662,18,Saturday,True,5,2,137,20,Summer,Evening,0,5.199999999999999,High,0.7816553904810408,20.79,20.99666666666666
2025-05-17 19:00:00,STN202,Bengaluru,11.55,19.1,61,0.0,304,19,Saturday,True,5,2,137,20,Summer,Evening,0,-7.399999999999999,Low,-1.7225495787070346,20.86,17.733333333333327
2025-05-17 20:00:00,STN202,Bengaluru,30.53,21.9,72,3.6,497,20,Saturday,True,5,2,137,20,Summer,Evening,1,2.799999999999997,Medium,-0.3725172908486588,11.55,20.979999999999993
2025-05-17 21:00:00,STN202,Bengaluru,21.14,24.1,80,0.0,675,21,Saturday,True,5,2,137,20,Summer,Night,0,2.200000000000003,High,0.8725902077979262,30.53,21.073333333333327
2025-05-17 22:00:00,STN202,Bengaluru,11.66,26.6,67,0.0,515,22,Saturday,True,5,2,137,20,Summer,Night,0,2.5,Medium,-0.24660754379450975,21.14,21.109999999999996
2025-05-17 23:00:00,STN202,Bengaluru,18.51,22.4,70,1.0,335,23,Saturday,True,5,2,137,20,Summer,Night,1,-4.200000000000003,Low,-1.5057050143360002,11.66,17.103333333333328
2025-05-18 00:00:00,STN202,Bengaluru,19.71,23.1,69,2.7,571,0,Sunday,True,5,2,138,20,Summer,Night,1,0.7000000000000028,Medium,0.14511166926284283,18.51,16.62666666666666
2025-05-18 01:00:00,STN202,Bengaluru,16.48,31.4,86,0.0,732,1,Sunday,True,5,2,138,20,Summer,Night,0,8.299999999999997,High,1.2713044068027315,19.71,18.23333333333333
2025-05-18 02:00:00,STN202,Bengaluru,27.14,27.7,81,0.0,507,2,Sunday,True,5,2,138,20,Summer,Night,0,-3.6999999999999993,Medium,-0.30256743137413156,16.48,21.109999999999996
2025-05-18 03:00:00,STN202,Bengaluru,15.66,20.4,64,0.3,525,3,Sunday,True,5,2,138,20,Summer,Night,1,-7.300000000000001,Medium,-0.1766576843199825,27.14,19.759999999999994
2025-05-18 04:00:00,STN202,Bengaluru,14.44,30.0,82,0.0,739,4,Sunday,True,5,2,138,20,Summer,Night,0,9.600000000000001,High,1.3202693084349006,15.66,19.079999999999995
2025-05-18 05:00:00,STN202,Bengaluru,26.58,22.6,89,0.0,305,5,Sunday,True,5,2,138,20,Summer,Morning,0,-7.399999999999999,Low,-1.7155545927595819,14.44,18.893333333333327
2025-05-18 06:00:00,STN202,Bengaluru,27.66,23.4,68,4.3,529,6,Sunday,True,5,2,138,20,Summer,Morning,1,0.7999999999999972,Medium,-0.1486777405301716,26.58,22.893333333333327
2025-05-18 07:00:00,STN202,Bengaluru,24.01,21.1,65,0.0,389,7,Sunday,True,5,2,138,20,Summer,Morning,0,-2.299999999999997,Low,-1.1279757731735531,27.66,26.08333333333333
2025-05-18 08:00:00,STN202,Bengaluru,17.96,24.2,82,0.0,404,8,Sunday,True,5,2,138,20,Summer,Morning,0,3.099999999999998,Medium,-1.023050983961762,24.01,23.209999999999994
2025-05-18 09:00:00,STN202,Bengaluru,20.77,21.4,79,0.0,645,9,Sunday,True,5,2,138,20,Summer,Morning,0,-2.8000000000000007,High,0.6627406293743444,17.96,20.91333333333333
2025-05-18 10:00:00,STN202,Bengaluru,15.76,18.4,84,0.0,612,10,Sunday,True,5,2,138,20,Summer,Morning,0,-3.0,High,0.43190609310840455,20.77,18.163333333333327
2025-05-18 11:00:00,STN202,Bengaluru,16.53,22.9,61,0.7,511,11,Sunday,True,5,2,138,20,Summer,Morning,1,4.5,Medium,-0.27458748758432067,15.76,17.68666666666666
2025-05-18 12:00:00,STN202,Bengaluru,14.91,29.2,82,0.0,785,12,Sunday,True,5,2,138,20,Summer,Afternoon,0,6.300000000000001,High,1.6420386620177259,16.53,15.733333333333325
2025-05-18 13:00:00,STN202,Bengaluru,18.36,29.2,70,4.5,549,13,Sunday,True,5,2,138,20,Summer,Afternoon,1,0.0,Medium,-0.008778021581117113,14.91,16.599999999999994
2025-05-18 14:00:00,STN202,Bengaluru,23.1,25.0,75,0.0,712,14,Sunday,True,5,2,138,20,Summer,Afternoon,0,-4.199999999999999,High,1.131404687853677,18.36,18.789999999999992
2025-05-18 15:00:00,STN202,Bengaluru,18.34,25.7,79,0.0,787,15,Sunday,True,5,2,138,20,Summer,Afternoon,0,0.6999999999999993,High,1.6560286339126313,23.1,19.933333333333326
2025-05-18 16:00:00,STN202,Bengaluru,13.89,26.2,78,0.0,581,16,Sunday,True,5,2,138,20,Summer,Afternoon,0,0.5,Medium,0.21506152873737008,18.34,18.443333333333328
2025-05-18 17:00:00,STN202,Bengaluru,25.95,22.3,60,0.0,472,17,Sunday,True,5,2,138,20,Summer,Evening,0,-3.8999999999999986,Medium,-0.5473919395349769,13.89,19.393333333333327
2025-05-18 18:00:00,STN202,Bengaluru,12.89,26.2,83,0.0,724,18,Sunday,True,5,2,138,20,Summer,Evening,0,3.8999999999999986,High,1.2153445192231096,25.95,17.576666666666657
2025-05-18 19:00:00,STN202,Bengaluru,15.41,24.2,79,0.0,450,19,Sunday,True,5,2,138,20,Summer,Evening,0,-2.0,Medium,-0.7012816303789369,12.89,18.083333333333325
2025-05-18 20:00:00,STN202,Bengaluru,19.84,26.4,89,2.2,325,20,Sunday,True,5,2,138,20,Summer,Evening,1,2.1999999999999993,Low,-1.5756548738105274,15.41,16.04666666666666
2025-05-18 21:00:00,STN202,Bengaluru,14.88,23.0,87,0.0,608,21,Sunday,True,5,2,138,20,Summer,Night,0,-3.3999999999999986,High,0.40392614931859366,19.84,16.709999999999994
2025-05-18 22:00:00,STN202,Bengaluru,22.19,22.7,85,0.0,516,22,Sunday,True,5,2,138,20,Summer,Night,0,-0.3000000000000007,Medium,-0.23961255784705704,14.88,18.969999999999995
2025-05-18 23:00:00,STN202,Bengaluru,9.09,29.0,83,0.0,519,23,Sunday,True,5,2,138,20,Summer,Night,0,6.300000000000001,Medium,-0.21862760000469886,22.19,15.386666666666661
2025-05-19 00:00:00,STN202,Bengaluru,20.37,22.6,79,0.0,407,0,Monday,False,5,2,139,21,Summer,Night,0,-6.399999999999999,Medium,-1.002066026119404,9.09,17.216666666666658
2025-05-19 01:00:00,STN202,Bengaluru,29.27,28.5,88,0.6,539,1,Monday,False,5,2,139,21,Summer,Night,1,5.899999999999999,Medium,-0.07872788105564436,20.37,19.576666666666657
2025-05-19 02:00:00,STN202,Bengaluru,14.12,22.7,80,3.4,420,2,Monday,False,5,2,139,21,Summer,Night,1,-5.800000000000001,Medium,-0.9111312088025186,29.27,21.253333333333327
2025-05-19 03:00:00,STN202,Bengaluru,17.87,26.8,71,0.0,640,3,Monday,False,5,2,139,21,Summer,Night,0,4.100000000000001,High,0.6277656996370808,14.12,20.41999999999999
2025-05-19 04:00:00,STN202,Bengaluru,17.48,26.4,89,0.0,536,4,Monday,False,5,2,139,21,Summer,Night,0,-0.40000000000000213,Medium,-0.09971283889800253,17.87,16.48999999999999
2025-05-19 05:00:00,STN202,Bengaluru,18.69,31.6,74,0.0,754,5,Monday,False,5,2,139,21,Summer,Morning,0,5.200000000000003,High,1.4251940976466915,17.48,18.013333333333325
2025-05-19 06:00:00,STN202,Bengaluru,14.78,25.2,81,1.5,789,6,Monday,False,5,2,139,21,Summer,Morning,1,-6.400000000000002,High,1.6700186058075368,18.69,16.983333333333324
2025-05-19 07:00:00,STN202,Bengaluru,18.98,27.8,67,0.0,379,7,Monday,False,5,2,139,21,Summer,Morning,0,2.6000000000000014,Low,-1.1979256326480803,14.78,17.483333333333324
2025-05-19 08:00:00,STN202,Bengaluru,25.74,20.5,60,0.0,642,8,Monday,False,5,2,139,21,Summer,Morning,0,-7.300000000000001,High,0.6417556715319863,18.98,19.833333333333325
2025-05-19 09:00:00,STN202,Bengaluru,23.41,29.9,66,0.0,337,9,Monday,False,5,2,139,21,Summer,Morning,0,9.399999999999999,Low,-1.4917150424410948,25.74,22.70999999999999
2025-05-19 10:00:00,STN202,Bengaluru,20.77,25.5,78,0.0,445,10,Monday,False,5,2,139,21,Summer,Morning,0,-4.399999999999999,Medium,-0.7362565601162004,23.41,23.306666666666658
2025-05-19 11:00:00,STN202,Bengaluru,18.62,22.7,88,0.0,311,11,Monday,False,5,2,139,21,Summer,Morning,0,-2.8000000000000007,Low,-1.6735846770748657,20.77,20.933333333333326
2025-05-19 12:00:00,STN202,Bengaluru,37.35,21.5,81,0.0,733,12,Monday,False,5,2,139,21,Summer,Afternoon,0,-1.1999999999999993,High,1.2782993927501842,18.62,25.579999999999995
2025-05-19 13:00:00,STN202,Bengaluru,21.07,23.3,71,0.0,314,13,Monday,False,5,2,139,21,Summer,Afternoon,0,1.8000000000000007,Low,-1.6525997192325075,37.35,25.679999999999996
2025-05-19 14:00:00,STN202,Bengaluru,17.63,25.6,81,3.6,685,14,Monday,False,5,2,139,21,Summer,Afternoon,1,2.3000000000000007,High,0.9425400672724534,21.07,25.349999999999994
2025-05-19 15:00:00,STN202,Bengaluru,15.23,28.6,63,0.0,550,15,Monday,False,5,2,139,21,Summer,Afternoon,0,3.0,Medium,-0.0017830356336643888,17.63,17.97666666666666
2025-05-19 16:00:00,STN202,Bengaluru,15.36,30.1,71,4.3,402,16,Monday,False,5,2,139,21,Summer,Afternoon,1,1.5,Medium,-1.0370409558566676,15.23,16.073333333333327
2025-05-19 17:00:00,STN202,Bengaluru,28.81,23.3,62,2.5,349,17,Monday,False,5,2,139,21,Summer,Evening,1,-6.800000000000001,Low,-1.4077752110716621,15.36,19.799999999999994
2025-05-19 18:00:00,STN202,Bengaluru,10.34,30.0,61,0.0,336,18,Monday,False,5,2,139,21,Summer,Evening,0,6.699999999999999,Low,-1.4987100283885475,28.81,18.16999999999999
2025-05-19 19:00:00,STN202,Bengaluru,25.39,24.2,80,2.1,551,19,Monday,False,5,2,139,21,Summer,Evening,1,-5.800000000000001,Medium,0.0052119503137883355,10.34,21.513333333333325
2025-05-19 20:00:00,STN202,Bengaluru,24.92,26.0,85,4.3,670,20,Monday,False,5,2,139,21,Summer,Evening,1,1.8000000000000007,High,0.8376152780606626,25.39,20.216666666666658
2025-05-19 21:00:00,STN202,Bengaluru,16.03,18.8,81,0.0,694,21,Monday,False,5,2,139,21,Summer,Night,0,-7.199999999999999,High,1.005494940799528,24.92,22.113333333333326
2025-05-19 22:00:00,STN202,Bengaluru,22.77,23.1,80,0.1,590,22,Monday,False,5,2,139,21,Summer,Night,1,4.300000000000001,Medium,0.2780164022644446,16.03,21.23999999999999
2025-05-19 23:00:00,STN202,Bengaluru,22.18,26.7,72,0.0,644,23,Monday,False,5,2,139,21,Summer,Night,0,3.599999999999998,High,0.6557456434268917,22.77,20.32666666666666
2025-05-20 00:00:00,STN202,Bengaluru,18.83,29.3,60,0.0,524,0,Tuesday,False,5,2,140,21,Summer,Night,0,2.6000000000000014,Medium,-0.18365267026743523,22.18,21.25999999999999
2025-05-20 01:00:00,STN202,Bengaluru,22.95,17.9,67,3.4,532,1,Tuesday,False,5,2,140,21,Summer,Night,1,-11.400000000000002,Medium,-0.12769278268781342,18.83,21.319999999999993
2025-05-20 02:00:00,STN202,Bengaluru,31.5,22.6,67,0.0,663,2,Tuesday,False,5,2,140,21,Summer,Night,0,4.700000000000003,High,0.7886503764284934,22.95,24.42666666666666
2025-05-20 03:00:00,STN202,Bengaluru,20.66,24.3,62,0.0,657,3,Tuesday,False,5,2,140,21,Summer,Night,0,1.6999999999999993,High,0.7466804607437771,31.5,25.03666666666666
2025-05-20 04:00:00,STN202,Bengaluru,26.71,25.3,63,0.0,520,4,Tuesday,False,5,2,140,21,Summer,Night,0,1.0,Medium,-0.21163261405724612,20.66,26.289999999999992
2025-05-20 05:00:00,STN202,Bengaluru,18.15,25.2,71,0.0,522,5,Tuesday,False,5,2,140,21,Summer,Morning,0,-0.10000000000000142,Medium,-0.19764264216234068,26.71,21.839999999999993
2025-05-20 06:00:00,STN202,Bengaluru,12.04,22.2,78,0.0,533,6,Tuesday,False,5,2,140,21,Summer,Morning,0,-3.0,Medium,-0.12069779674036071,18.15,18.966666666666658
2025-05-20 07:00:00,STN202,Bengaluru,28.48,23.4,76,1.8,584,7,Tuesday,False,5,2,140,21,Summer,Morning,1,1.1999999999999993,Medium,0.23604648657972824,12.04,19.556666666666658
2025-05-20 08:00:00,STN202,Bengaluru,9.92,23.8,78,0.0,745,8,Tuesday,False,5,2,140,21,Summer,Morning,0,0.40000000000000213,High,1.3622392241196168,28.48,16.813333333333325
2025-05-20 09:00:00,STN202,Bengaluru,20.78,28.1,69,0.0,667,9,Tuesday,False,5,2,140,21,Summer,Morning,0,4.300000000000001,High,0.8166303202183044,9.92,19.72666666666666
2025-05-20 10:00:00,STN202,Bengaluru,27.31,30.3,72,0.0,700,10,Tuesday,False,5,2,140,21,Summer,Morning,0,2.1999999999999993,High,1.0474648564842444,20.78,19.33666666666666
2025-05-20 11:00:00,STN202,Bengaluru,25.13,22.6,83,0.0,455,11,Tuesday,False,5,2,140,21,Summer,Morning,0,-7.699999999999999,Medium,-0.6663067006416732,27.31,24.406666666666656
2025-05-20 12:00:00,STN202,Bengaluru,24.52,21.6,83,0.0,521,12,Tuesday,False,5,2,140,21,Summer,Afternoon,0,-1.0,Medium,-0.2046376281097934,25.13,25.653333333333325
2025-05-20 13:00:00,STN202,Bengaluru,25.48,23.8,60,0.0,339,13,Tuesday,False,5,2,140,21,Summer,Afternoon,0,2.1999999999999993,Low,-1.4777250705461893,24.52,25.043333333333322
2025-05-20 14:00:00,STN202,Bengaluru,21.98,22.7,67,0.0,481,14,Tuesday,False,5,2,140,21,Summer,Afternoon,0,-1.1000000000000014,Medium,-0.4844370660079024,25.48,23.993333333333325
2025-05-20 15:00:00,STN202,Bengaluru,15.71,28.0,80,0.0,752,15,Tuesday,False,5,2,140,21,Summer,Afternoon,0,5.300000000000001,High,1.411204125751786,21.98,21.05666666666666
2025-05-20 16:00:00,STN202,Bengaluru,28.53,23.6,76,4.8,561,16,Tuesday,False,5,2,140,21,Summer,Afternoon,1,-4.399999999999999,Medium,0.07516180978831559,15.71,22.073333333333323
2025-05-20 17:00:00,STN202,Bengaluru,23.8,24.1,80,1.8,791,17,Tuesday,False,5,2,140,21,Summer,Evening,1,0.5,High,1.6840085777024423,28.53,22.679999999999993
2025-05-20 18:00:00,STN202,Bengaluru,23.0,21.5,67,0.0,636,18,Tuesday,False,5,2,140,21,Summer,Evening,0,-2.6000000000000014,High,0.5997857558472699,23.8,25.109999999999996
2025-05-20 19:00:00,STN202,Bengaluru,19.42,16.9,81,0.0,731,19,Tuesday,False,5,2,140,21,Summer,Evening,0,-4.600000000000001,High,1.2643094208552788,23.0,22.073333333333327
2025-05-20 20:00:00,STN202,Bengaluru,18.38,18.9,89,0.0,733,20,Tuesday,False,5,2,140,21,Summer,Evening,0,2.0,High,1.2782993927501842,19.42,20.26666666666666
2025-05-20 21:00:00,STN202,Bengaluru,27.09,24.4,88,0.0,518,21,Tuesday,False,5,2,140,21,Summer,Night,0,5.5,Medium,-0.22562258595215157,18.38,21.629999999999992
2025-05-20 22:00:00,STN202,Bengaluru,20.84,26.6,86,0.0,584,22,Tuesday,False,5,2,140,21,Summer,Night,0,2.200000000000003,Medium,0.23604648657972824,27.09,22.103333333333325
2025-05-20 23:00:00,STN202,Bengaluru,19.42,19.7,84,3.7,782,23,Tuesday,False,5,2,140,21,Summer,Night,1,-6.900000000000002,High,1.6210537041753676,20.84,22.449999999999992
2025-05-21 00:00:00,STN202,Bengaluru,21.43,27.6,73,0.0,302,0,Wednesday,False,5,2,141,21,Summer,Night,0,7.900000000000002,Low,-1.73653955060194,19.42,20.563333333333325
