timestamp,station_id,location,energy_kwh,temperature,humidity,rain_mm,traffic_volume
2025-05-02 10:00:00,STN202,Bengaluru,17.73,22.9,87,1.3,424
2025-05-02 11:00:00,STN202,Bengaluru,16.02,22.9,74,0.0,783
2025-05-02 12:00:00,STN202,Bengaluru,22.63,21.3,67,0.0,470
2025-05-02 13:00:00,STN202,Bengaluru,24.64,22.6,83,0.0,412
2025-05-02 14:00:00,STN202,Bengaluru,21.72,22.0,81,0.0,605
2025-05-02 15:00:00,STN202,Bengaluru,15.99,25.1,84,0.0,649
2025-05-02 16:00:00,STN202,Bengaluru,19.85,24.2,61,0.0,729
2025-05-02 17:00:00,STN202,Bengaluru,18.32,25.6,76,0.0,428
2025-05-02 18:00:00,STN202,Bengaluru,16.49,28.2,75,0.0,744
2025-05-02 19:00:00,STN202,Bengaluru,26.97,21.2,64,4.4,383
2025-05-02 20:00:00,STN202,Bengaluru,22.2,22.8,69,0.0,394
2025-05-02 21:00:00,STN202,Bengaluru,16.5,28.9,62,0.0,412
2025-05-02 22:00:00,STN202,Bengaluru,21.07,27.7,70,0.0,619
2025-05-02 23:00:00,STN202,Bengaluru,19.04,26.5,88,0.0,579
2025-05-03 00:00:00,STN202,Bengaluru,11.83,27.4,76,0.0,429
2025-05-03 01:00:00,STN202,Bengaluru,15.83,29.5,86,0.0,462
2025-05-03 02:00:00,STN202,Bengaluru,16.38,25.2,67,1.3,416
2025-05-03 03:00:00,STN202,Bengaluru,26.72,27.1,78,0.8,327
2025-05-03 04:00:00,STN202,Bengaluru,23.66,28.2,81,1.6,403
2025-05-03 05:00:00,STN202,Bengaluru,18.32,25.2,88,2.8,713
2025-05-03 06:00:00,STN202,Bengaluru,13.26,28.9,89,0.0,674
2025-05-03 07:00:00,STN202,Bengaluru,19.42,21.0,76,0.4,702
2025-05-03 08:00:00,STN202,Bengaluru,19.86,26.8,66,0.0,599
2025-05-03 09:00:00,STN202,Bengaluru,13.75,30.7,81,3.4,792
2025-05-03 10:00:00,STN202,Bengaluru,20.47,32.6,64,0.0,663
2025-05-03 11:00:00,STN202,Bengaluru,28.21,24.6,77,3.7,390
2025-05-03 12:00:00,STN202,Bengaluru,17.17,24.9,64,0.0,522
2025-05-03 13:00:00,STN202,Bengaluru,25.8,25.4,76,1.6,414
2025-05-03 14:00:00,STN202,Bengaluru,17.44,30.3,80,3.8,481
2025-05-03 15:00:00,STN202,Bengaluru,19.19,26.2,69,0.0,732
2025-05-03 16:00:00,STN202,Bengaluru,13.81,28.0,61,0.0,645
2025-05-03 17:00:00,STN202,Bengaluru,16.44,21.4,84,0.0,421
2025-05-03 18:00:00,STN202,Bengaluru,19.21,25.2,82,1.9,527
2025-05-03 19:00:00,STN202,Bengaluru,19.74,29.5,88,0.0,764
2025-05-03 20:00:00,STN202,Bengaluru,15.26,25.0,77,0.0,486
2025-05-03 21:00:00,STN202,Bengaluru,22.16,22.7,65,0.0,527
2025-05-03 22:00:00,STN202,Bengaluru,16.24,22.4,73,0.0,618
2025-05-03 23:00:00,STN202,Bengaluru,32.07,20.1,62,0.0,373
2025-05-04 00:00:00,STN202,Bengaluru,34.15,21.8,68,1.6,713
2025-05-04 01:00:00,STN202,Bengaluru,18.43,20.9,60,0.0,799
2025-05-04 02:00:00,STN202,Bengaluru,31.56,26.4,64,0.0,487
2025-05-04 03:00:00,STN202,Bengaluru,23.77,23.0,63,0.0,785
2025-05-04 04:00:00,STN202,Bengaluru,16.79,28.9,81,0.0,430
2025-05-04 05:00:00,STN202,Bengaluru,24.75,24.3,79,0.0,751
2025-05-04 06:00:00,STN202,Bengaluru,23.26,19.9,62,0.0,642
2025-05-04 07:00:00,STN202,Bengaluru,20.31,26.2,88,0.0,611
2025-05-04 08:00:00,STN202,Bengaluru,18.53,27.6,71,0.0,783
2025-05-04 09:00:00,STN202,Bengaluru,27.2,31.8,75,4.5,331
2025-05-04 10:00:00,STN202,Bengaluru,19.25,24.1,85,4.2,508
2025-05-04 11:00:00,STN202,Bengaluru,19.1,23.5,61,0.0,723
2025-05-04 12:00:00,STN202,Bengaluru,26.3,20.6,71,0.0,696
2025-05-04 13:00:00,STN202,Bengaluru,17.62,24.1,82,1.8,556
2025-05-04 14:00:00,STN202,Bengaluru,6.06,25.7,63,0.0,418
2025-05-04 15:00:00,STN202,Bengaluru,10.92,26.1,79,0.0,432
2025-05-04 16:00:00,STN202,Bengaluru,11.86,25.9,82,0.0,440
2025-05-04 17:00:00,STN202,Bengaluru,22.91,19.9,85,0.0,436
2025-05-04 18:00:00,STN202,Bengaluru,21.98,28.7,85,0.0,344
2025-05-04 19:00:00,STN202,Bengaluru,14.69,30.8,68,0.0,608
2025-05-04 20:00:00,STN202,Bengaluru,19.66,26.1,86,0.0,672
2025-05-04 21:00:00,STN202,Bengaluru,20.67,28.1,82,0.0,631
2025-05-04 22:00:00,STN202,Bengaluru,16.34,24.2,68,0.0,619
2025-05-04 23:00:00,STN202,Bengaluru,18.99,23.9,80,0.0,400
2025-05-05 00:00:00,STN202,Bengaluru,23.81,25.1,63,0.0,408
2025-05-05 01:00:00,STN202,Bengaluru,20.21,22.0,82,1.3,571
2025-05-05 02:00:00,STN202,Bengaluru,23.08,23.4,71,1.5,351
2025-05-05 03:00:00,STN202,Bengaluru,15.46,29.9,72,0.0,399
2025-05-05 04:00:00,STN202,Bengaluru,20.48,26.8,69,0.0,357
2025-05-05 05:00:00,STN202,Bengaluru,13.09,26.6,79,0.0,706
2025-05-05 06:00:00,STN202,Bengaluru,24.49,25.9,77,0.0,436
2025-05-05 07:00:00,STN202,Bengaluru,23.85,22.7,82,0.0,781
2025-05-05 08:00:00,STN202,Bengaluru,16.85,25.9,77,0.0,566
2025-05-05 09:00:00,STN202,Bengaluru,23.32,23.9,62,4.3,601
2025-05-05 10:00:00,STN202,Bengaluru,22.57,27.4,67,4.3,406
2025-05-05 11:00:00,STN202,Bengaluru,25.64,24.3,68,0.0,491
2025-05-05 12:00:00,STN202,Bengaluru,18.83,26.9,88,2.7,696
2025-05-05 13:00:00,STN202,Bengaluru,19.22,26.1,84,0.5,576
2025-05-05 14:00:00,STN202,Bengaluru,23.05,24.9,69,0.0,423
2025-05-05 15:00:00,STN202,Bengaluru,22.76,24.2,69,0.0,670
2025-05-05 16:00:00,STN202,Bengaluru,23.99,19.7,63,0.3,441
2025-05-05 17:00:00,STN202,Bengaluru,26.97,17.9,77,0.0,743
2025-05-05 18:00:00,STN202,Bengaluru,19.74,23.2,61,0.0,741
2025-05-05 19:00:00,STN202,Bengaluru,21.83,24.3,65,0.0,638
2025-05-05 20:00:00,STN202,Bengaluru,17.67,21.2,62,0.0,342
2025-05-05 21:00:00,STN202,Bengaluru,27.01,23.7,75,0.0,550
2025-05-05 22:00:00,STN202,Bengaluru,28.99,25.7,86,0.0,532
2025-05-05 23:00:00,STN202,Bengaluru,32.68,26.3,63,0.0,471
2025-05-06 00:00:00,STN202,Bengaluru,27.45,21.6,87,0.0,518
2025-05-06 01:00:00,STN202,Bengaluru,28.75,21.6,70,0.0,435
2025-05-06 02:00:00,STN202,Bengaluru,20.62,18.8,61,0.0,520
2025-05-06 03:00:00,STN202,Bengaluru,12.07,20.4,67,0.0,694
2025-05-06 04:00:00,STN202,Bengaluru,15.62,23.0,60,0.0,530
2025-05-06 05:00:00,STN202,Bengaluru,16.32,27.4,65,0.0,766
2025-05-06 06:00:00,STN202,Bengaluru,17.55,26.8,83,0.0,554
2025-05-06 07:00:00,STN202,Bengaluru,17.03,19.4,87,0.0,719
2025-05-06 08:00:00,STN202,Bengaluru,17.4,28.3,79,4.3,578
2025-05-06 09:00:00,STN202,Bengaluru,11.23,25.0,83,4.3,462
2025-05-06 10:00:00,STN202,Bengaluru,19.33,21.3,64,4.5,410
2025-05-06 11:00:00,STN202,Bengaluru,18.16,25.6,78,4.6,767
2025-05-06 12:00:00,STN202,Bengaluru,21.14,25.4,72,0.0,364
2025-05-06 13:00:00,STN202,Bengaluru,16.9,25.6,81,3.4,789
2025-05-06 14:00:00,STN202,Bengaluru,15.5,23.4,70,0.0,702
2025-05-06 15:00:00,STN202,Bengaluru,22.57,22.9,80,0.1,583
2025-05-06 16:00:00,STN202,Bengaluru,25.86,27.3,68,1.3,470
2025-05-06 17:00:00,STN202,Bengaluru,18.26,19.1,67,0.0,607
2025-05-06 18:00:00,STN202,Bengaluru,21.51,23.8,64,1.8,639
2025-05-06 19:00:00,STN202,Bengaluru,29.27,20.9,84,0.0,777
2025-05-06 20:00:00,STN202,Bengaluru,15.33,21.5,65,0.0,791
2025-05-06 21:00:00,STN202,Bengaluru,14.95,20.0,61,0.0,453
2025-05-06 22:00:00,STN202,Bengaluru,23.53,25.6,72,0.0,343
2025-05-06 23:00:00,STN202,Bengaluru,15.32,23.7,69,4.4,510
2025-05-07 00:00:00,STN202,Bengaluru,33.68,22.9,73,0.0,473
2025-05-07 01:00:00,STN202,Bengaluru,25.48,19.9,89,0.0,401
2025-05-07 02:00:00,STN202,Bengaluru,17.97,24.7,74,4.0,687
2025-05-07 03:00:00,STN202,Bengaluru,17.92,26.8,87,0.0,488
2025-05-07 04:00:00,STN202,Bengaluru,20.22,25.7,69,3.3,718
2025-05-07 05:00:00,STN202,Bengaluru,17.16,23.4,74,1.2,794
2025-05-07 06:00:00,STN202,Bengaluru,22.88,28.2,71,1.4,353
2025-05-07 07:00:00,STN202,Bengaluru,19.79,20.9,75,4.2,738
2025-05-07 08:00:00,STN202,Bengaluru,23.16,28.5,88,0.0,318
2025-05-07 09:00:00,STN202,Bengaluru,13.11,20.0,68,0.0,708
2025-05-07 10:00:00,STN202,Bengaluru,16.28,26.2,64,0.0,590
2025-05-07 11:00:00,STN202,Bengaluru,16.44,22.8,65,0.0,631
2025-05-07 12:00:00,STN202,Bengaluru,23.43,24.3,80,0.0,596
2025-05-07 13:00:00,STN202,Bengaluru,19.1,23.3,64,0.2,389
2025-05-07 14:00:00,STN202,Bengaluru,19.99,26.9,63,0.0,320
2025-05-07 15:00:00,STN202,Bengaluru,20.57,27.5,68,0.0,424
2025-05-07 16:00:00,STN202,Bengaluru,16.6,21.7,68,2.9,685
2025-05-07 17:00:00,STN202,Bengaluru,29.14,27.0,79,0.0,574
2025-05-07 18:00:00,STN202,Bengaluru,21.01,28.0,83,0.0,312
2025-05-07 19:00:00,STN202,Bengaluru,16.05,21.7,76,0.0,310
2025-05-07 20:00:00,STN202,Bengaluru,19.29,24.3,88,0.0,448
2025-05-07 21:00:00,STN202,Bengaluru,20.79,20.8,69,1.0,397
2025-05-07 22:00:00,STN202,Bengaluru,8.76,25.9,68,0.0,570
2025-05-07 23:00:00,STN202,Bengaluru,22.62,22.6,67,3.2,407
2025-05-08 00:00:00,STN202,Bengaluru,28.45,21.0,76,4.9,638
2025-05-08 01:00:00,STN202,Bengaluru,21.85,27.3,88,0.0,583
2025-05-08 02:00:00,STN202,Bengaluru,23.45,24.8,83,0.7,513
2025-05-08 03:00:00,STN202,Bengaluru,6.34,18.4,81,0.0,787
2025-05-08 04:00:00,STN202,Bengaluru,26.83,24.5,69,3.4,581
2025-05-08 05:00:00,STN202,Bengaluru,27.61,25.8,70,0.0,369
2025-05-08 06:00:00,STN202,Bengaluru,20.01,23.7,70,0.0,760
2025-05-08 07:00:00,STN202,Bengaluru,23.11,28.4,79,1.5,577
2025-05-08 08:00:00,STN202,Bengaluru,21.59,22.4,62,1.7,746
2025-05-08 09:00:00,STN202,Bengaluru,18.63,26.7,75,0.0,548
2025-05-08 10:00:00,STN202,Bengaluru,25.92,22.8,88,3.0,587
2025-05-08 11:00:00,STN202,Bengaluru,18.91,23.2,70,0.0,690
2025-05-08 12:00:00,STN202,Bengaluru,22.47,25.1,89,0.0,551
2025-05-08 13:00:00,STN202,Bengaluru,10.69,31.0,87,2.9,504
2025-05-08 14:00:00,STN202,Bengaluru,19.6,20.0,68,0.0,693
2025-05-08 15:00:00,STN202,Bengaluru,19.58,24.7,84,0.0,539
2025-05-08 16:00:00,STN202,Bengaluru,17.8,28.3,79,0.0,736
2025-05-08 17:00:00,STN202,Bengaluru,25.32,25.0,78,0.0,376
2025-05-08 18:00:00,STN202,Bengaluru,23.55,27.2,89,0.0,317
2025-05-08 19:00:00,STN202,Bengaluru,18.78,22.1,60,0.0,494
2025-05-08 20:00:00,STN202,Bengaluru,20.32,26.8,75,0.0,375
2025-05-08 21:00:00,STN202,Bengaluru,17.81,23.7,65,0.0,781
2025-05-08 22:00:00,STN202,Bengaluru,12.21,25.8,73,0.0,641
2025-05-08 23:00:00,STN202,Bengaluru,28.32,31.7,62,0.0,763
2025-05-09 00:00:00,STN202,Bengaluru,21.92,28.0,60,0.0,739
2025-05-09 01:00:00,STN202,Bengaluru,24.69,24.6,76,0.0,404
2025-05-09 02:00:00,STN202,Bengaluru,18.35,31.5,86,4.7,412
2025-05-09 03:00:00,STN202,Bengaluru,17.03,23.6,79,0.0,534
2025-05-09 04:00:00,STN202,Bengaluru,20.96,24.2,74,0.0,451
2025-05-09 05:00:00,STN202,Bengaluru,14.02,19.3,72,0.0,363
2025-05-09 06:00:00,STN202,Bengaluru,22.92,24.2,89,0.0,443
2025-05-09 07:00:00,STN202,Bengaluru,17.6,25.9,68,0.0,723
2025-05-09 08:00:00,STN202,Bengaluru,14.13,30.0,69,0.0,603
2025-05-09 09:00:00,STN202,Bengaluru,20.02,19.2,74,0.0,481
2025-05-09 10:00:00,STN202,Bengaluru,32.41,21.1,77,0.0,503
2025-05-09 11:00:00,STN202,Bengaluru,16.52,25.7,74,0.0,492
2025-05-09 12:00:00,STN202,Bengaluru,8.12,32.9,70,0.0,329
2025-05-09 13:00:00,STN202,Bengaluru,24.28,22.8,87,0.2,397
2025-05-09 14:00:00,STN202,Bengaluru,11.43,22.3,73,2.3,390
2025-05-09 15:00:00,STN202,Bengaluru,18.74,23.8,67,0.0,611
2025-05-09 16:00:00,STN202,Bengaluru,25.91,26.1,82,0.0,697
2025-05-09 17:00:00,STN202,Bengaluru,29.47,21.6,73,1.8,753
2025-05-09 18:00:00,STN202,Bengaluru,19.89,25.5,65,0.0,539
2025-05-09 19:00:00,STN202,Bengaluru,20.38,26.9,65,0.0,656
2025-05-09 20:00:00,STN202,Bengaluru,20.54,26.0,85,2.5,429
2025-05-09 21:00:00,STN202,Bengaluru,15.15,24.1,74,0.0,460
2025-05-09 22:00:00,STN202,Bengaluru,17.98,25.6,64,1.0,733
2025-05-09 23:00:00,STN202,Bengaluru,20.52,22.3,70,0.0,406
2025-05-10 00:00:00,STN202,Bengaluru,23.33,22.0,82,0.9,748
2025-05-10 01:00:00,STN202,Bengaluru,14.38,24.9,87,3.4,738
2025-05-10 02:00:00,STN202,Bengaluru,11.56,27.4,68,1.8,536
2025-05-10 03:00:00,STN202,Bengaluru,15.05,25.3,63,0.0,569
2025-05-10 04:00:00,STN202,Bengaluru,23.09,23.7,89,0.0,567
2025-05-10 05:00:00,STN202,Bengaluru,18.67,27.3,64,0.0,769
2025-05-10 06:00:00,STN202,Bengaluru,24.69,23.2,67,1.4,690
2025-05-10 07:00:00,STN202,Bengaluru,20.66,23.6,73,0.0,466
2025-05-10 08:00:00,STN202,Bengaluru,20.26,23.7,61,0.0,370
2025-05-10 09:00:00,STN202,Bengaluru,18.53,19.7,82,0.0,613
2025-05-10 10:00:00,STN202,Bengaluru,20.66,26.3,77,4.2,482
2025-05-10 11:00:00,STN202,Bengaluru,6.77,22.9,81,0.0,465
2025-05-10 12:00:00,STN202,Bengaluru,22.31,26.9,83,0.0,479
2025-05-10 13:00:00,STN202,Bengaluru,15.42,29.0,81,0.0,495
2025-05-10 14:00:00,STN202,Bengaluru,18.22,25.4,61,4.2,552
2025-05-10 15:00:00,STN202,Bengaluru,26.59,26.0,81,0.0,669
2025-05-10 16:00:00,STN202,Bengaluru,18.07,29.9,79,0.0,712
2025-05-10 17:00:00,STN202,Bengaluru,18.61,22.8,78,0.0,748
2025-05-10 18:00:00,STN202,Bengaluru,16.3,27.4,71,0.0,330
2025-05-10 19:00:00,STN202,Bengaluru,26.85,24.0,83,4.9,765
2025-05-10 20:00:00,STN202,Bengaluru,21.59,26.9,79,0.0,721
2025-05-10 21:00:00,STN202,Bengaluru,15.2,24.8,77,0.3,730
2025-05-10 22:00:00,STN202,Bengaluru,8.33,25.8,86,0.0,713
2025-05-10 23:00:00,STN202,Bengaluru,15.63,27.2,67,0.9,463
2025-05-11 00:00:00,STN202,Bengaluru,19.27,27.7,87,0.2,595
2025-05-11 01:00:00,STN202,Bengaluru,25.68,23.4,76,4.3,475
2025-05-11 02:00:00,STN202,Bengaluru,12.79,27.0,86,0.0,381
2025-05-11 03:00:00,STN202,Bengaluru,10.85,29.4,78,0.0,539
2025-05-11 04:00:00,STN202,Bengaluru,21.07,30.3,61,0.0,762
2025-05-11 05:00:00,STN202,Bengaluru,17.03,29.7,71,4.5,462
2025-05-11 06:00:00,STN202,Bengaluru,30.97,27.7,83,1.1,606
2025-05-11 07:00:00,STN202,Bengaluru,25.95,24.5,68,0.0,361
2025-05-11 08:00:00,STN202,Bengaluru,16.66,26.3,75,0.0,576
2025-05-11 09:00:00,STN202,Bengaluru,25.12,25.0,65,1.4,381
2025-05-11 10:00:00,STN202,Bengaluru,14.17,24.9,73,0.0,479
2025-05-11 11:00:00,STN202,Bengaluru,23.26,26.9,68,0.0,671
2025-05-11 12:00:00,STN202,Bengaluru,27.19,24.3,66,4.1,481
2025-05-11 13:00:00,STN202,Bengaluru,19.74,23.1,84,0.0,364
2025-05-11 14:00:00,STN202,Bengaluru,20.36,22.8,79,0.0,542
2025-05-11 15:00:00,STN202,Bengaluru,15.76,27.1,85,0.0,705
2025-05-11 16:00:00,STN202,Bengaluru,26.8,30.8,82,0.0,565
2025-05-11 17:00:00,STN202,Bengaluru,23.72,32.8,67,3.1,633
2025-05-11 18:00:00,STN202,Bengaluru,22.34,26.8,76,0.0,480
2025-05-11 19:00:00,STN202,Bengaluru,23.08,21.4,89,0.0,762
2025-05-11 20:00:00,STN202,Bengaluru,26.04,26.1,88,0.0,301
2025-05-11 21:00:00,STN202,Bengaluru,20.97,21.0,61,0.0,317
2025-05-11 22:00:00,STN202,Bengaluru,19.53,29.6,76,0.0,472
2025-05-11 23:00:00,STN202,Bengaluru,25.44,23.2,62,0.0,366
2025-05-12 00:00:00,STN202,Bengaluru,17.25,23.9,69,1.1,419
2025-05-12 01:00:00,STN202,Bengaluru,14.31,26.3,80,2.2,603
2025-05-12 02:00:00,STN202,Bengaluru,7.18,18.3,67,0.0,386
2025-05-12 03:00:00,STN202,Bengaluru,24.58,22.2,81,0.0,488
2025-05-12 04:00:00,STN202,Bengaluru,11.76,29.1,68,1.0,758
2025-05-12 05:00:00,STN202,Bengaluru,14.73,22.5,69,0.0,739
2025-05-12 06:00:00,STN202,Bengaluru,21.03,23.5,74,2.6,342
2025-05-12 07:00:00,STN202,Bengaluru,17.44,26.1,76,1.6,748
2025-05-12 08:00:00,STN202,Bengaluru,19.43,25.6,60,0.0,599
2025-05-12 09:00:00,STN202,Bengaluru,16.53,22.3,61,0.0,348
2025-05-12 10:00:00,STN202,Bengaluru,12.42,24.1,86,0.0,720
2025-05-12 11:00:00,STN202,Bengaluru,13.05,21.8,71,0.0,487
2025-05-12 12:00:00,STN202,Bengaluru,22.79,25.1,86,0.0,742
2025-05-12 13:00:00,STN202,Bengaluru,19.92,29.3,87,0.0,618
2025-05-12 14:00:00,STN202,Bengaluru,18.29,24.8,83,0.9,512
2025-05-12 15:00:00,STN202,Bengaluru,11.16,21.6,77,0.0,668
2025-05-12 16:00:00,STN202,Bengaluru,18.14,23.0,64,0.0,336
2025-05-12 17:00:00,STN202,Bengaluru,24.45,26.8,83,3.2,598
2025-05-12 18:00:00,STN202,Bengaluru,13.06,23.0,88,2.8,752
2025-05-12 19:00:00,STN202,Bengaluru,16.32,26.0,84,0.0,752
2025-05-12 20:00:00,STN202,Bengaluru,17.88,19.8,79,0.0,512
2025-05-12 21:00:00,STN202,Bengaluru,20.98,24.6,88,3.3,415
2025-05-12 22:00:00,STN202,Bengaluru,21.69,28.1,82,2.5,491
2025-05-12 23:00:00,STN202,Bengaluru,21.18,26.5,83,0.7,433
2025-05-13 00:00:00,STN202,Bengaluru,13.61,25.6,64,0.0,646
2025-05-13 01:00:00,STN202,Bengaluru,23.34,25.4,65,4.1,478
2025-05-13 02:00:00,STN202,Bengaluru,24.44,27.9,67,2.2,307
2025-05-13 03:00:00,STN202,Bengaluru,21.18,29.1,67,0.0,505
2025-05-13 04:00:00,STN202,Bengaluru,22.48,25.0,89,0.0,659
2025-05-13 05:00:00,STN202,Bengaluru,19.21,26.2,80,0.0,352
2025-05-13 06:00:00,STN202,Bengaluru,23.99,25.8,89,0.0,551
2025-05-13 07:00:00,STN202,Bengaluru,13.88,28.3,81,0.0,764
2025-05-13 08:00:00,STN202,Bengaluru,18.34,26.5,81,1.7,376
2025-05-13 09:00:00,STN202,Bengaluru,22.68,24.4,73,1.5,580
2025-05-13 10:00:00,STN202,Bengaluru,21.95,24.1,70,0.0,440
2025-05-13 11:00:00,STN202,Bengaluru,19.13,29.0,80,0.0,782
2025-05-13 12:00:00,STN202,Bengaluru,24.25,22.7,64,0.0,431
2025-05-13 13:00:00,STN202,Bengaluru,20.7,23.8,75,3.7,343
2025-05-13 14:00:00,STN202,Bengaluru,20.9,26.4,88,0.0,712
2025-05-13 15:00:00,STN202,Bengaluru,19.87,20.9,87,0.0,392
2025-05-13 16:00:00,STN202,Bengaluru,23.91,24.0,64,0.0,785
2025-05-13 17:00:00,STN202,Bengaluru,18.55,30.4,66,1.2,615
2025-05-13 18:00:00,STN202,Bengaluru,26.87,29.2,66,2.8,667
2025-05-13 19:00:00,STN202,Bengaluru,20.66,22.1,61,1.0,582
2025-05-13 20:00:00,STN202,Bengaluru,26.79,21.9,77,0.0,382
2025-05-13 21:00:00,STN202,Bengaluru,18.55,27.2,68,0.0,766
2025-05-13 22:00:00,STN202,Bengaluru,20.09,28.2,89,0.0,413
2025-05-13 23:00:00,STN202,Bengaluru,29.98,23.4,62,0.0,467
2025-05-14 00:00:00,STN202,Bengaluru,20.1,22.7,62,0.0,799
2025-05-14 01:00:00,STN202,Bengaluru,25.96,21.5,87,0.0,652
2025-05-14 02:00:00,STN202,Bengaluru,8.8,25.0,78,0.0,772
2025-05-14 03:00:00,STN202,Bengaluru,22.88,23.9,65,0.0,422
2025-05-14 04:00:00,STN202,Bengaluru,12.72,27.5,64,0.0,432
2025-05-14 05:00:00,STN202,Bengaluru,17.12,28.1,84,0.0,409
2025-05-14 06:00:00,STN202,Bengaluru,24.88,21.9,67,0.0,587
2025-05-14 07:00:00,STN202,Bengaluru,23.76,28.5,78,3.5,337
2025-05-14 08:00:00,STN202,Bengaluru,23.09,25.8,65,0.0,329
2025-05-14 09:00:00,STN202,Bengaluru,23.85,23.1,72,2.8,663
2025-05-14 10:00:00,STN202,Bengaluru,19.67,26.5,78,0.0,595
2025-05-14 11:00:00,STN202,Bengaluru,17.98,25.0,70,0.0,582
2025-05-14 12:00:00,STN202,Bengaluru,25.65,24.3,75,0.0,730
2025-05-14 13:00:00,STN202,Bengaluru,27.89,23.5,84,2.6,460
2025-05-14 14:00:00,STN202,Bengaluru,19.95,24.2,83,2.0,674
2025-05-14 15:00:00,STN202,Bengaluru,16.53,31.3,86,0.0,657
2025-05-14 16:00:00,STN202,Bengaluru,20.61,25.5,79,1.7,678
2025-05-14 17:00:00,STN202,Bengaluru,22.47,24.2,72,0.0,384
2025-05-14 18:00:00,STN202,Bengaluru,4.92,26.8,79,0.0,561
2025-05-14 19:00:00,STN202,Bengaluru,27.08,26.2,69,3.1,397
2025-05-14 20:00:00,STN202,Bengaluru,23.09,21.7,69,2.5,656
2025-05-14 21:00:00,STN202,Bengaluru,21.03,26.1,70,0.0,507
2025-05-14 22:00:00,STN202,Bengaluru,17.9,31.0,88,0.0,469
2025-05-14 23:00:00,STN202,Bengaluru,20.99,19.9,76,0.0,739
2025-05-15 00:00:00,STN202,Bengaluru,16.16,26.7,69,2.0,685
2025-05-15 01:00:00,STN202,Bengaluru,18.61,26.5,79,0.5,333
2025-05-15 02:00:00,STN202,Bengaluru,14.99,23.7,65,0.0,402
2025-05-15 03:00:00,STN202,Bengaluru,18.89,20.9,60,0.0,713
2025-05-15 04:00:00,STN202,Bengaluru,13.94,23.6,64,0.0,403
2025-05-15 05:00:00,STN202,Bengaluru,25.99,20.7,82,0.0,326
2025-05-15 06:00:00,STN202,Bengaluru,21.76,24.4,71,0.4,556
2025-05-15 07:00:00,STN202,Bengaluru,13.72,25.1,60,2.5,306
2025-05-15 08:00:00,STN202,Bengaluru,20.28,26.1,80,0.0,479
2025-05-15 09:00:00,STN202,Bengaluru,29.84,24.1,86,0.0,548
2025-05-15 10:00:00,STN202,Bengaluru,22.19,25.3,65,0.0,542
2025-05-15 11:00:00,STN202,Bengaluru,15.86,27.0,62,0.0,737
2025-05-15 12:00:00,STN202,Bengaluru,20.8,25.2,88,0.0,586
2025-05-15 13:00:00,STN202,Bengaluru,22.78,23.9,82,0.0,358
2025-05-15 14:00:00,STN202,Bengaluru,23.88,27.6,65,0.0,365
2025-05-15 15:00:00,STN202,Bengaluru,10.43,22.8,88,0.6,530
2025-05-15 16:00:00,STN202,Bengaluru,16.91,21.8,68,0.0,421
2025-05-15 17:00:00,STN202,Bengaluru,10.59,24.8,87,0.0,763
2025-05-15 18:00:00,STN202,Bengaluru,28.5,29.2,84,0.0,660
2025-05-15 19:00:00,STN202,Bengaluru,22.52,20.9,71,3.5,578
2025-05-15 20:00:00,STN202,Bengaluru,11.73,20.6,86,0.0,378
2025-05-15 21:00:00,STN202,Bengaluru,16.9,23.1,84,0.0,791
2025-05-15 22:00:00,STN202,Bengaluru,17.49,27.5,78,0.0,729
2025-05-15 23:00:00,STN202,Bengaluru,22.37,28.8,65,4.9,363
2025-05-16 00:00:00,STN202,Bengaluru,19.59,27.7,66,0.0,411
2025-05-16 01:00:00,STN202,Bengaluru,21.06,26.3,71,0.0,791
2025-05-16 02:00:00,STN202,Bengaluru,26.35,30.2,76,0.0,671
2025-05-16 03:00:00,STN202,Bengaluru,21.84,25.4,62,0.0,750
2025-05-16 04:00:00,STN202,Bengaluru,20.17,21.6,63,0.0,748
2025-05-16 05:00:00,STN202,Bengaluru,13.45,25.1,72,1.1,401
2025-05-16 06:00:00,STN202,Bengaluru,14.92,21.8,76,2.1,750
2025-05-16 07:00:00,STN202,Bengaluru,21.1,20.7,66,0.0,580
2025-05-16 08:00:00,STN202,Bengaluru,15.29,28.2,61,0.0,706
2025-05-16 09:00:00,STN202,Bengaluru,21.15,21.4,80,4.5,374
2025-05-16 10:00:00,STN202,Bengaluru,18.57,23.3,72,2.3,430
2025-05-16 11:00:00,STN202,Bengaluru,15.54,23.8,66,0.0,701
2025-05-16 12:00:00,STN202,Bengaluru,10.01,19.8,75,0.0,388
2025-05-16 13:00:00,STN202,Bengaluru,19.38,25.1,82,0.0,428
2025-05-16 14:00:00,STN202,Bengaluru,24.93,23.4,76,0.0,588
2025-05-16 15:00:00,STN202,Bengaluru,27.21,24.7,66,0.0,321
2025-05-16 16:00:00,STN202,Bengaluru,24.76,25.2,77,3.2,367
2025-05-16 17:00:00,STN202,Bengaluru,27.21,24.9,73,4.9,422
2025-05-16 18:00:00,STN202,Bengaluru,16.56,26.9,66,0.0,454
2025-05-16 19:00:00,STN202,Bengaluru,20.46,26.8,70,0.0,741
2025-05-16 20:00:00,STN202,Bengaluru,16.47,22.0,87,0.0,535
2025-05-16 21:00:00,STN202,Bengaluru,20.19,23.9,78,0.0,691
2025-05-16 22:00:00,STN202,Bengaluru,23.46,21.7,87,0.0,728
